Constituent_ID,Age,Gender,Income,Assigned_Solicitors_Date,Assigned_Fundraiser,Assigned_Solicitors_Date_1,Assigned_Fundraiser_1,Sign_Up_Amount,Frequency,Sign_Up_Date,Current_Status,Status.Indicator,Fund,First_Gift_Date,First_Gift_Amount,Last_Gift_Date,Last_Gift_Amount,Saved,Saved_Date,Upgrade,Upgrade_Response,Upgrade2,Upgrade_Date,Upgrade_Response_1,Upgrade_1,Upgrade_Date_1,Cancellation,Cancellation Date,Cancellation_1,Cancellation Date_1,Total_Number_Of_Gifts,Total_Gift_Amount,DDD,DD_Dishonored,Dishonored_Date,CCC,Ccard_chargeback,Chargeback_Date,Times,Sign Up times,Sign Up times_1,Sign Up times_2,Sign Up times_3,Sign Up times_4,DDDown,IF DD Downgrade,IF DD Downgrade_1
1247630,44,Male,0,27/05/2015,Canvasser,8/12/2008,Frontliner,45,MONTHLY GIVING,7/06/2015,Terminated,0,AQ-DDC2015; RN-AUTO2015,17/06/2015,25,9/02/2016,45,0,,1,TM-Yes,UTM1508,28/09/2015,TM-Yes,UTM1509,24/09/2015,Cancel Recurring Donation,17/02/2016,,,21,565,0,,,0,,,2,27/04/2000,7/06/2015,,,,0,,
1250857,0,Female,72500,8/06/2015,Telefundraiser,17/06/2000,Frontliner,26,MONTHLY GIVING,7/06/2015,Held,1,AQ-PHONE2015,8/06/2015,26,7/07/2015,26,0,,0,,,,,,,,,,,44,892,0,,,1,Ccard chargeback,7/08/2015,2,17/06/2000,7/06/2015,,,,0,,
1253818,33,Female,65600,12/02/2016,Telefundraiser,3/09/2013,Telefundraiser,10,MONTHLY GIVING,7/02/2016,Held,1,RN-AUTO2016L,12/02/2016,10,7/04/2016,10,0,,0,TM-Not Interested Financial,UTM1604,13/04/2016,,,,,,,,92,1000,0,,,0,,,2,28/07/2000,7/02/2016,,,,0,,
1253845,35,Female,66000,27/01/2016,Telefundraiser,25/07/2000,Frontliner,30,MONTHLY GIVING,7/02/2016,Terminated,0,AQ-PHONE2016,10/02/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,9,222,0,,,0,,,2,25/07/2000,7/02/2016,,,,0,,
1254021,56,Male,0,5/06/2015,Telefundraiser,19/08/2014,Telefundraiser,26,MONTHLY GIVING,7/06/2015,Active,1,AQ-AUTO2015,5/06/2015,26,9/05/2016,26,0,,0,TM-Not Interested,UTM1510,6/11/2015,,,,,,,,41,698,0,,,0,,,2,27/07/2000,7/06/2015,,,,0,,
1254272,51,Female,22500,9/02/2016,Telefundraiser,24/09/2014,Canvasser,26,MONTHLY GIVING,7/02/2016,Held,1,RN-AUTO2016L,9/02/2016,26,19/05/2016,26,0,,0,TM-Not Interested Financial,UTM1604,5/05/2016,,,,,,,,13,231,1,DD Dishonoured,8/12/2014,0,,,2,28/07/2000,7/02/2016,,,,0,,
1254318,33,Female,0,27/07/2015,Telefundraiser,3/08/2000,Frontliner,26,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,27/07/2015,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1511,3/12/2015,,,,,,,,21,462,0,,,0,,,2,3/08/2000,7/07/2015,,,,0,,
1256164,39,Female,38300,18/04/2016,Telefundraiser,9/07/2015,Telefundraiser,76,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-MDP2016; AQ-PHONE2015,9/07/2015,36,11/05/2016,76,0,,0,,,,,,,Cancel Recurring Donation,14/07/2015,,,33,722,0,,,1,Ccard chargeback,7/09/2015,3,14/09/2000,7/07/2015,7/07/2015,,,0,,
1257084,33,Female,100000,30/06/2015,Telefundraiser,21/09/2000,Frontliner,26,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-PHONE2015,15/07/2015,26,7/04/2016,26,0,,0,TM-Not Interested Financial,UTM1510,17/11/2015,,,,Cancel Recurring Donation,4/05/2016,,,11,265,0,,,0,,,2,21/09/2000,7/07/2015,,,,0,,
1257993,66,Male,77500,24/06/2015,Telefundraiser,28/08/2008,Frontliner,26,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2015L,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,17/07/2015,,,80,800,1,DD Dishonoured,15/07/2015,0,,,3,9/10/2000,7/02/2003,7/07/2015,,,0,,
1258776,35,Male,47500,17/06/2015,Canvasser,3/11/2000,Frontliner,25,MONTHLY GIVING,7/06/2015,Held,1,AQ-DDC2015,17/06/2015,25,7/10/2015,25,0,,0,TM-System Unavailable,UTM1510,18/11/2015,,,,,,,,17,185,0,,,1,Ccard chargeback,7/08/2015,2,3/11/2000,7/06/2015,,,,0,,
1259392,59,Male,52000,10/06/2015,Telefundraiser,22/11/2000,Frontliner,10,MONTHLY GIVING,7/06/2015,Active,1,RN-AUTO2015L,7/07/2015,26,9/05/2016,10,0,,0,,,,,,,,,,,11,426,1,DD Dishonoured,24/06/2015,0,,,2,22/11/2000,7/06/2015,,,,1,Downgrade,
1260341,41,Male,0,10/06/2015,Telefundraiser,5/12/2000,Frontliner,26,MONTHLY GIVING,7/06/2015,Active,1,RN-AUTO2016S,24/06/2015,26,9/05/2016,26,0,,0,TM-No Conversation,UTM1508,24/09/2015,TM-Not Interested Financial,UTM1605,30/05/2016,,,,,14,364,0,,,0,,,1,7/06/2015,,,,,0,,
1261257,34,Male,66700,9/07/2015,Telefundraiser,10/01/2001,Frontliner,10,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-PHONE2015,29/07/2015,26,7/08/2015,26,0,,0,,,,,,,,,,,6,72,1,DD Dishonoured,7/09/2015,0,,,2,10/01/2001,7/07/2015,,,,0,,
1262736,39,Female,60000,14/08/2015,Saver,16/06/2015,Canvasser,15,MONTHLY GIVING,7/06/2015,Terminated,0,RN-AUTO2015S,16/06/2015,35,9/02/2016,15,1,14/08/2015,0,,,,,,,Cancel Recurring Donation,9/05/2016,,,52,840,0,,,0,,,2,8/02/2001,7/06/2015,,,,0,,
1263495,36,Female,85000,26/07/2015,Canvasser,16/02/2001,Frontliner,35,MONTHLY GIVING,7/07/2015,Held,1,AQ-DDC2015,26/07/2015,35,9/02/2016,35,0,,0,,,,,,,,,,,18,430,0,,,0,,,2,16/02/2001,7/07/2015,,,,0,,
1264017,35,Female,65000,7/07/2015,Telefundraiser,15/02/2007,Telefundraiser,26,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,22/07/2015,26,9/05/2016,26,0,,0,TM-Not Interested,UTM1511,23/11/2015,,,,,,,,65,1017,0,,,0,,,4,23/02/2001,25/06/2002,16/08/2004,7/07/2015,,0,,
1266096,41,Male,0,10/11/2015,Telefundraiser,9/06/2015,Telefundraiser,31,MONTHLY GIVING,7/06/2015,Held,1,AQ-AUTO2015; RN-AUTO2015,9/06/2015,26,9/11/2015,26,0,,1,TM-Yes,UTM1510,16/11/2015,,,,,,,,30,396,0,,,0,,,2,18/04/2001,7/06/2015,,,,0,,
1269381,36,Female,60000,29/05/2015,Saver,26/05/2015,Canvasser,10,MONTHLY GIVING,7/06/2015,Active,1,RN-AUTO2015S,10/06/2015,10,9/05/2016,10,0,,0,,UTM1603,21/03/2016,,,,,,,,17,170,0,,,0,,,2,17/07/2001,7/06/2015,,,,0,,
1269970,75,Female,40800,23/06/2015,Telefundraiser,,,26,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,8/07/2015,26,9/05/2016,26,0,,0,TM-Wrong No,UTM1510,2/12/2015,,,,,,,,23,802,0,,,0,,,2,1/08/2001,7/07/2015,,,,0,,
1272096,36,Female,36300,21/01/2016,Canvasser,19/09/2001,Frontliner,30,MONTHLY GIVING,7/02/2016,Terminated,0,AQ-DDC2016,10/02/2016,30,7/04/2016,30,0,,0,,,,,,,,,,,10,250,0,,,0,,,2,19/09/2001,7/02/2016,,,,0,,
1272822,52,Female,71200,8/12/2015,Telefundraiser,18/10/2012,Telefundraiser,20,MONTHLY GIVING,7/02/2016,Active,1,AQ-WEB2016,17/02/2016,20,9/05/2016,20,0,,0,,,,,,,,,,,10,200,0,,,0,,,1,7/02/2016,,,,,0,,
1273744,35,Female,52500,3/05/2016,Saver,16/07/2015,Saver,5,MONTHLY GIVING,7/06/2015,Active,1,RN-AUTO2016S,24/06/2015,35,7/04/2016,10,1,16/07/2015,0,,,,,,,,,,,16,200,0,,,0,,,2,13/11/2001,7/06/2015,,,,0,,
1273941,67,Male,60000,,WEB,,,10,MONTHLY GIVING,7/06/2015,Active,1,AQ-WEB2015,26/06/2015,10,9/05/2016,10,0,,0,TM-System Unavailable,UTM1510,18/11/2015,,,,,,,,64,410,0,,,0,,,2,9/11/2001,7/06/2015,,,,0,,
1275877,35,Female,65000,3/07/2015,Frontliner,11/12/2001,Frontliner,10,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2016S,22/07/2015,25,9/05/2016,8,0,,0,,,,,,,,,,,12,184,0,,,0,,,2,7/02/2002,7/07/2015,,,,1,"Wants to change amount, amount not specified.",
1277647,35,Male,38800,27/01/2016,Telefundraiser,21/07/2014,Frontliner,12,MONTHLY GIVING,7/02/2016,Active,1,RN-AUTO2016L,27/01/2016,12,9/05/2016,12,0,,0,TM-Not Interested,UTM1604,21/04/2016,,,,,,,,25,492,1,DD Dishonoured,7/04/2015,0,,,3,7/04/2002,7/07/2014,7/02/2016,,,0,,
1277831,61,Female,60000,11/01/2016,Saver,24/07/2015,Telefundraiser,10,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2016S,24/07/2015,50,7/01/2016,50,1,11/01/2016,0,,,,,,,Cancel Recurring Donation,27/04/2016,,,38,970,0,,,0,,,2,25/03/2002,7/07/2015,,,,0,,
1277844,43,Female,0,23/02/2016,Telefundraiser,15/02/2002,Frontliner,54,MONTHLY GIVING,7/02/2016,Active,1,AQ-PHONE2016; RN-AUTO2016,23/02/2016,26,9/05/2016,26,0,,0,,,,,,,,,,,114,892,0,,,0,,,2,25/03/2002,7/02/2016,,,,0,,
1278462,57,Male,92500,23/11/2015,Telefundraiser,8/07/2015,Telefundraiser,70,MONTHLY GIVING,7/07/2015,Active,1,AQ-MDP2015; RN-AUTO2015L,8/07/2015,30,9/05/2016,70,0,,0,,,,,,,,,,,67,1450,0,,,0,,,3,7/04/2002,7/11/2002,7/07/2015,,,0,,
1278696,44,Female,27500,22/02/2016,Canvasser,17/01/2002,Frontliner,35,MONTHLY GIVING,7/02/2016,Held,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,4,40,0,,,0,,,2,7/04/2002,7/02/2016,,,,0,,
1280171,48,Female,47500,27/05/2015,Telefundraiser,24/09/2012,Telefundraiser,40,MONTHLY GIVING,7/06/2015,Held,1,AQ-PHONE2015,,0,,0,0,,0,,,,,,,,,,,105,1800,1,DD Dishonoured,17/06/2015,0,,,3,7/05/2002,5/02/2003,7/06/2015,,,0,,
1281141,56,Male,75000,19/11/2015,Telefundraiser,7/07/2015,Telefundraiser,80,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-MDP2015; AQ-PHONE2015,7/07/2015,40,10/03/2016,80,0,,0,,,,,,,Cancel Recurring Donation,11/04/2016,,,16,555,0,,,1,Ccard chargeback,7/08/2015,2,7/06/2002,7/07/2015,,,,0,,
1283046,34,Female,53300,13/02/2016,Canvasser,31/07/2002,Frontliner,35,MONTHLY GIVING,7/02/2016,Held,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,15,225,0,,,0,,,2,7/09/2002,7/02/2016,,,,0,,
1284361,37,Female,45000,7/12/2015,Telefundraiser,13/07/2015,Telefundraiser,70,MONTHLY GIVING,7/07/2015,Active,1,AQ-MDP2015; AQ-PHONE2015,29/07/2015,30,9/05/2016,70,0,,0,,,,,,,,,,,20,965,0,,,0,,,2,7/11/2002,7/07/2015,,,,0,,
1285863,59,Female,62500,2/07/2015,Telefundraiser,28/11/2002,Frontliner,26,MONTHLY GIVING,7/07/2015,Held,1,RN-AUTO2015L,2/07/2015,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1511,7/12/2015,,,,,,,,78,642,0,,,0,,,2,7/01/2003,7/07/2015,,,,0,,
1286008,0,Male,64400,7/12/2015,Telefundraiser,9/07/2015,Telefundraiser,30,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2015; RN-AUTO2015L,9/07/2015,26,9/05/2016,30,0,,1,TM-Yes,UTM1511,23/11/2015,,,,,,,,33,638,0,,,0,,,2,25/12/2002,7/07/2015,,,,0,,
1286409,58,Female,28300,6/07/2015,Canvasser,12/09/2014,Telefundraiser,15,MONTHLY GIVING,7/07/2015,Active,1,AQ-DDC2015,15/07/2015,30,10/05/2016,30,0,,0,,,,,,,,,,,58,1369,0,,,0,,,2,25/12/2002,7/07/2015,,,,0,,
1286557,32,Female,85000,16/07/2015,Canvasser,12/12/2002,Frontliner,25,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,4,80,1,DD Dishonoured,5/08/2015,0,,,2,7/02/2003,7/07/2015,,,,0,,
1287465,58,Female,45800,1/07/2015,Telefundraiser,14/12/2002,Frontliner,26,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,15/07/2015,26,11/05/2016,26,0,,0,TM-No Conversation,UTM1510,20/11/2015,,,,,,,,41,541,0,,,1,Ccard chargeback,8/07/2015,2,7/02/2003,7/07/2015,,,,0,,
1287835,40,Female,27500,22/07/2015,Saver,25/06/2015,Telefundraiser,5,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2015S,15/07/2015,26,9/05/2016,5,1,22/07/2015,0,TM-Not Interested Financial,UTM1605,17/05/2016,,,,,,,,13,86,0,,,0,,,2,7/03/2003,7/07/2015,,,,0,,
1288161,64,Female,62000,12/06/2015,Telefundraiser,23/01/2003,Frontliner,26,MONTHLY GIVING,7/06/2015,Terminated,0,RN-AUTO2015L,1/07/2015,26,1/07/2015,26,0,,0,,,,,,,Cancel Recurring Donation,22/07/2015,,,31,176,0,,,0,,,2,7/03/2003,7/06/2015,,,,0,,
1288662,77,Male,64300,15/06/2015,Canvasser,31/01/2003,Frontliner,35,MONTHLY GIVING,7/06/2015,Terminated,0,AQ-DDC2015,15/06/2015,35,7/12/2015,35,0,,0,,,,,,,Cancel Recurring Donation,9/02/2016,,,31,725,0,,,0,,,2,7/03/2003,7/06/2015,,,,0,,
1289103,42,Female,26300,30/06/2015,Telefundraiser,3/02/2014,Saver,26,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2015L,30/06/2015,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1509,28/09/2015,,,,,,,,102,2142,0,,,0,,,2,25/02/2003,7/07/2015,,,,0,,
1289335,61,Male,72500,8/06/2015,Telefundraiser,19/02/2003,Frontliner,26,MONTHLY GIVING,7/06/2015,Active,1,AQ-AUTO2015,8/06/2015,26,9/05/2016,26,0,,0,,,,,,,,,,,31,533,0,,,0,,,2,25/03/2003,7/06/2015,,,,0,,
1289887,57,Female,50800,14/07/2015,Canvasser,13/03/2003,Frontliner,25,MONTHLY GIVING,7/07/2015,Active,1,AQ-DDC2015,29/07/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,32,500,0,,,0,,,2,7/05/2003,7/07/2015,,,,0,,
1291295,33,Male,91000,30/06/2015,Telefundraiser,2/05/2003,Frontliner,30,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2015L,30/06/2015,30,9/05/2016,30,0,,0,,,,,,,,,,,26,600,0,,,0,,,2,7/06/2003,7/07/2015,,,,0,,
1291959,53,Male,55000,1/07/2015,Telefundraiser,30/03/2004,Telefundraiser,26,MONTHLY GIVING,7/07/2015,Held,1,RN-AUTO2015L,1/07/2015,26,1/07/2015,26,0,,0,,,,,,,,,,,37,336,0,,,1,Ccard chargeback,7/08/2015,2,25/06/2003,7/07/2015,,,,0,,
1292600,52,Female,45000,9/07/2015,Telefundraiser,2/07/2003,Frontliner,26,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2015L,29/07/2015,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1511,9/12/2015,,,,,,,,85,1122,0,,,0,,,2,7/08/2003,7/07/2015,,,,0,,
1293380,53,Unknown,0,1/07/2015,Telefundraiser,29/07/2003,Frontliner,26,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-PHONE2015,22/07/2015,26,7/09/2015,26,0,,0,,,,,,,Cancel Recurring Donation,9/09/2015,,,14,133,0,,,0,,,2,7/09/2003,7/07/2015,,,,0,,
1294717,51,Female,34100,16/07/2015,Saver,15/06/2015,Telefundraiser,10,MONTHLY GIVING,7/06/2015,Active,1,RN-AUTO2015S,1/07/2015,60,9/05/2016,10,1,16/07/2015,0,TM-Not Interested Financial,UTM1605,17/05/2016,,,,,,,,39,440,0,,,0,,,2,7/11/2003,7/06/2015,,,,0,,
1295189,64,Male,17500,16/02/2016,Telefundraiser,13/10/2003,Frontliner,26,MONTHLY GIVING,7/02/2016,Active,1,AQ-PHONE2016,2/03/2016,26,9/05/2016,26,0,,0,,,,,,,,,,,11,354,0,,,0,,,2,7/12/2003,7/02/2016,,,,0,,
1296576,34,Female,100000,18/02/2016,Telefundraiser,15/11/2005,Frontliner,26,MONTHLY GIVING,7/02/2016,Active,1,AQ-PHONE2016,18/02/2016,26,9/05/2016,26,0,,0,,,,,,,,,,,28,710,0,,,0,,,2,7/01/2006,7/02/2016,,,,0,,
1297506,46,Male,61000,9/06/2015,Telefundraiser,16/12/2003,Frontliner,26,MONTHLY GIVING,7/06/2015,Held,1,RN-AUTO2015L,,0,,0,0,,0,,,,,,,,,,,18,180,0,,,0,,,2,7/02/2004,7/06/2015,,,,0,,
1297797,54,Female,0,14/07/2015,Telefundraiser,12/12/2003,Frontliner,30,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,14/07/2015,30,9/05/2016,30,0,,0,,,,,,,,,,,110,2835,0,,,0,,,2,12/02/2004,7/07/2015,,,,0,,
1300784,35,Male,0,12/02/2016,Telefundraiser,14/08/2014,Telefundraiser,140,MONTHLY GIVING,7/02/2016,Active,1,AQ-MDP2016; RN-AUTO2016L,2/03/2016,100,9/05/2016,100,0,,0,,,,,,,,,,,41,1590,1,DD Dishonoured,7/01/2015,0,,,2,7/04/2004,7/02/2016,,,,0,,
1301421,31,Female,41000,16/06/2015,Telefundraiser,25/03/2004,Frontliner,20,MONTHLY GIVING,7/06/2015,Active,1,AQ-PHONE2015,16/06/2015,40,9/05/2016,40,0,,0,,,,,,,,,,,48,900,0,,,0,,,2,7/05/2004,7/06/2015,,,,0,,
1301795,41,Female,0,24/06/2015,Telefundraiser,7/04/2004,Frontliner,30,MONTHLY GIVING,7/07/2015,Active,1,RN-AUTO2016S,15/07/2015,30,9/05/2016,30,0,,0,,,,,,,,,,,48,648,0,,,0,,,2,7/05/2004,7/07/2015,,,,0,,
1301857,59,Female,28300,1/07/2015,Telefundraiser,28/10/2004,Telefundraiser,10,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2015L,22/07/2015,26,22/07/2015,26,0,,0,,,,,,,,,,,18,292,1,DD Dishonoured,7/08/2015,0,,,2,7/05/2004,7/07/2015,,,,1,Downgrade,
1303230,60,Female,62500,28/01/2016,Telefundraiser,8/03/2012,Telefundraiser,26,MONTHLY GIVING,7/02/2016,Active,1,RN-AUTO2016L,28/01/2016,26,9/05/2016,26,0,,0,TM-Not Interested Financial,UTM1604,11/05/2016,,,,,,,,130,1811,0,,,0,,,2,7/07/2004,7/02/2016,,,,0,,
1305060,57,Female,0,16/07/2015,Telefundraiser,23/07/2004,Frontliner,30,MONTHLY GIVING,7/07/2015,Held,1,AQ-PHONE2015,7/07/2015,30,7/07/2015,30,0,,0,,,,,,,,,,,2,130,0,,,1,Ccard chargeback,7/08/2015,2,25/08/2004,7/07/2015,,,,0,,
1308401,60,Female,92500,26/07/2015,Canvasser,2/12/2004,Frontliner,35,MONTHLY GIVING,7/07/2015,Active,1,AQ-DDC2015,26/07/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,18,605,0,,,0,,,2,7/01/2005,7/07/2015,,,,0,,
1308429,43,Female,60000,7/12/2015,Telefundraiser,6/07/2015,Telefundraiser,38,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2015; RN-AUTO2015L,22/07/2015,26,9/05/2016,38,0,,1,TM-Yes,UTM1511,7/12/2015,,,,,,,,17,532,0,,,0,,,2,7/01/2005,7/07/2015,,,,0,,
1308777,37,Female,75000,,WEB,,,20,MONTHLY GIVING,7/06/2015,Terminated,0,AQ-WEB2015,13/06/2015,20,7/09/2015,20,0,,0,TM-No Conversation,UTM1508,28/09/2015,,,,Cancel Recurring Donation,6/10/2015,,,97,1010,0,,,0,,,2,7/01/2005,7/06/2015,,,,0,,
1309901,64,Female,35800,24/02/2016,Canvasser,26/04/2006,Telefundraiser,35,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016,24/02/2016,35,9/05/2016,35,0,,0,,,,,,,,,,,28,494,0,,,0,,,2,25/01/2005,7/02/2016,,,,0,,
1312430,45,Female,65000,10/06/2015,Telefundraiser,1/05/2006,Telefundraiser,60,MONTHLY GIVING,7/06/2015,Terminated,0,RN-AUTO2015L,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,18/06/2015,,,3,40,0,,,0,,,2,7/04/2005,7/06/2015,,,,0,,
1313825,79,Female,0,16/07/2015,Canvasser,29/11/2012,Frontliner,40,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,21/08/2015,,,9,165,0,,,0,,,2,7/05/2005,7/07/2015,,,,0,,
1314036,49,Female,27500,28/01/2016,Telefundraiser,8/02/2015,Telefundraiser,13,MONTHLY GIVING,7/02/2016,Active,1,AQ-PHONE2016,17/02/2016,26,9/05/2016,26,0,,0,TM-No Conversation,UTM1604,19/05/2016,,,,,,,,88,560,1,DD Dishonoured,25/02/2015,0,,,3,7/05/2005,7/02/2015,7/02/2016,,,0,,
1315288,32,Male,55000,11/06/2015,Telefundraiser,8/04/2005,Frontliner,30,MONTHLY GIVING,7/06/2015,Terminated,0,AQ-PHONE2015,22/07/2015,30,11/02/2016,30,0,,0,,,,,,,Cancel Recurring Donation,15/02/2016,,,11,330,0,,,1,Ccard chargeback,15/07/2015,2,7/06/2005,7/06/2015,,,,0,,
1315322,34,Female,25800,13/08/2015,Saver,30/06/2015,Telefundraiser,8,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2015S,15/07/2015,26,7/03/2016,8,1,13/08/2015,0,,,,,,,Cancel Recurring Donation,8/03/2016,,,107,892,0,,,0,,,2,7/06/2005,7/07/2015,,,,0,,
1315916,61,Female,37100,15/06/2015,Telefundraiser,13/03/2009,Saver,26,MONTHLY GIVING,7/06/2015,Terminated,0,RN-AUTO2015L,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,17/06/2015,,,8,80,0,,,0,,,2,7/06/2005,7/06/2015,,,,0,,
1316021,47,Male,58800,11/02/2016,Telefundraiser,11/07/2013,Telefundraiser,40,MONTHLY GIVING,7/02/2016,Active,1,RN-AUTO2016L,2/03/2016,40,9/05/2016,40,0,,0,,,,,,,,,,,125,1710,0,,,0,,,2,7/06/2005,7/02/2016,,,,0,,
1318328,66,Male,47100,14/07/2015,Telefundraiser,28/03/2013,Telefundraiser,40,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,14/07/2015,40,9/05/2016,40,0,,0,,,,,,,,,,,86,1505,0,,,0,,,2,7/08/2005,7/07/2015,,,,0,,
1318566,35,Female,45000,1/10/2015,Telefundraiser,28/05/2015,Frontliner,32,MONTHLY GIVING,7/06/2015,Active,1,AQ-DDC2015; RN-AUTO2015,17/06/2015,25,9/05/2016,32,0,,1,TM-Yes,UTM1509,24/09/2015,,,,,,,,19,508,0,,,0,,,2,7/08/2005,7/06/2015,,,,0,,
1319578,46,Female,45000,28/01/2016,Canvasser,10/08/2005,Frontliner,25,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016,17/02/2016,25,7/03/2016,25,0,,0,TM-Not Interested Financial,UTM1604,14/04/2016,,,,,,,,104,1068,1,DD Dishonoured,7/10/2014,0,,,2,7/09/2005,7/02/2016,,,,0,,
1321167,46,Male,0,29/06/2015,Frontliner,6/04/2009,Telefundraiser,30,MONTHLY GIVING,7/07/2015,Held,1,AQ-DDC2015,29/06/2015,30,7/08/2015,30,0,,0,,,,,,,,,,,69,2000,0,,,1,Ccard chargeback,7/09/2015,2,25/09/2005,7/07/2015,,,,0,,
1321830,42,Female,57500,30/06/2015,Telefundraiser,5/06/2015,Frontliner,60,MONTHLY GIVING,7/07/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,6/11/2015,Cancel Recurring Donation,2/07/2015,2,40,1,DD Dishonoured,24/06/2015,0,,,3,7/11/2005,7/06/2015,7/07/2015,,,1,Downgrade,
1322213,40,Female,32500,14/07/2015,Telefundraiser,5/10/2005,Frontliner,26,MONTHLY GIVING,7/07/2015,Held,1,AQ-PHONE2015,14/07/2015,26,9/12/2015,26,0,,0,TM-Not Interested,UTM1511,10/12/2015,,,,,,,,10,176,0,,,1,Ccard chargeback,7/09/2015,2,7/11/2005,7/07/2015,,,,0,,
1322318,48,Female,60000,3/07/2015,Canvasser,4/10/2005,Frontliner,25,MONTHLY GIVING,7/07/2015,Held,1,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,11,65,0,,,0,,,2,7/11/2005,7/07/2015,,,,0,,
1323102,49,Female,45000,20/05/2015,Canvasser,18/10/2005,Frontliner,65,MONTHLY GIVING,7/06/2015,Active,1,AQ-DDC2015; AQ-MDP2016,10/06/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,19,760,0,,,0,,,2,7/12/2005,7/06/2015,,,,0,,
1323114,49,Male,85000,20/07/2015,Telefundraiser,31/10/2013,Telefundraiser,60,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,20/07/2015,60,9/05/2016,60,0,,0,,,,,,,,,,,36,1380,0,,,1,Ccard chargeback,8/12/2014,2,7/12/2005,7/07/2015,,,,0,,
1324477,53,Female,0,1/07/2015,Telefundraiser,15/11/2005,Frontliner,30,MONTHLY GIVING,7/07/2015,Terminated,0,RN-AUTO2015L,1/07/2015,30,9/02/2016,30,0,,0,,,,,,,Cancel Recurring Donation,10/02/2016,,,9,340,0,,,0,,,2,20/12/2005,7/07/2015,,,,0,,
1324504,56,Male,0,23/02/2016,Telefundraiser,22/06/2006,Telefundraiser,10,MONTHLY GIVING,7/02/2016,Held,1,AQ-PHONE2016,23/02/2016,26,9/05/2016,10,0,,0,,,,,,,,,,,23,352,0,,,0,,,2,7/01/2006,7/02/2016,,,,0,,
1325404,41,Female,35800,12/06/2015,Canvasser,4/02/2014,Telefundraiser,10,MONTHLY GIVING,7/06/2015,Terminated,0,AQ-DDC2015,1/07/2015,25,7/10/2015,10,0,,0,,,,,,,,,,,19,315,1,DD Dishonoured,7/11/2014,0,,,2,7/01/2006,7/06/2015,,,,1,Downgrade,
1326145,42,Female,41700,30/05/2016,Telefundraiser,11/06/2015,Telefundraiser,25,MONTHLY GIVING,7/06/2015,Active,1,AQ-PHONE2015; RN-AUTO2016,11/06/2015,26,11/05/2016,20,0,,1,TM-Yes,UTM1605,30/05/2016,,,,,,,,84,1266,0,,,1,Ccard chargeback,7/09/2015,2,7/02/2006,7/06/2015,,,,1,Reduce Donation,
1326336,60,Unknown,80000,16/07/2015,Telefundraiser,,,26,MONTHLY GIVING,7/07/2015,Active,1,AQ-PHONE2015,7/07/2015,26,9/05/2016,26,0,,0,,,,,,,,,,,17,442,0,,,0,,,1,7/07/2015,,,,,0,,
